plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5,mean_C6,std_C6,median_C6,mad_C6
P015084,CBK308709,L18,12648.529557784637,724.2232239320465,12673.0,545.0,12646.363109782236,713.9321346657255,12665.0,541.0,12646.600562757201,711.7276887510915,12659.0,541.0,12645.793233924896,715.2869841682319,12657.0,541.0,12645.731079218107,721.0225210961441,12657.0,543.0,12648.454681112826,722.6195312671435,12659.0,544.0
P015084,CBK308709,all,13449.089567415409,1876.846978713097,12865.0,1221.0,13446.560944172954,1873.6840702147992,12855.0,1212.0,13445.276067629744,1873.4738528405417,12849.0,1211.0,13442.467121384889,1877.9138378082014,12840.0,1211.0,13445.70348473937,1875.7757061463228,12843.0,1210.0,13447.089997256517,1874.3474495677199,12845.0,1209.0
P015084,CBK308864,G20,13292.47583028978,1116.8077117207167,13186.0,802.0,13292.784955675583,1110.6960040448769,13185.0,800.0,13290.556944915981,1100.708495132343,13180.0,794.0,13290.755917481138,1102.2523984835286,13179.0,793.0,13287.719872385116,1108.338663309772,13176.0,797.0,13297.314088863168,1121.8741193547332,13179.0,801.0
P015084,CBK308864,J05,13554.033045096023,662.5624960804005,13540.0,434.0,13557.551660836763,654.5169322828436,13541.0,429.0,13552.380624056927,647.036874092923,13533.0,424.0,13550.703386059671,647.9167029017142,13531.0,427.0,13550.040434156379,653.3897898139759,13532.0,431.0,13549.213924682785,655.002842638971,13532.0,431.0
P015084,CBK308864,O14,9442.735432784637,527.4484820289125,9425.0,338.0,9441.96624691358,523.6183346394467,9424.0,337.0,9442.13216563786,521.8127443946861,9423.0,335.0,9440.432490997942,521.9077952193372,9420.0,335.0,9444.834077031894,526.1225997887266,9424.0,339.0,9449.543064300411,529.7078960562621,9428.0,342.0
P015084,CBK308864,all,12096.414769390147,2046.271206199621,12817.0,1267.0,12097.434287808643,2045.200126052893,12823.0,1260.0,12095.023244870255,2040.7128562335645,12823.0,1248.0,12093.963931512917,2041.467948355204,12821.0,1248.0,12094.198127857797,2040.8526526353157,12814.0,1256.0,12098.690359282122,2043.4382437527324,12814.0,1260.0
P015084,CBK308980,E22,10503.407584747942,677.081595884551,10548.0,487.0,10502.81162821502,670.4209712189805,10547.0,484.0,10504.013247942386,665.8385291357636,10544.0,484.0,10500.792317858368,668.5022304594288,10538.0,484.0,10501.542845507545,672.1610401352356,10538.0,485.0,10517.152835691015,673.6506039145937,10559.0,484.0
P015084,CBK308980,H06,16932.94390835048,1383.4795581109906,16662.0,770.0,16930.25363876029,1374.3328324728614,16656.0,764.0,16930.86232004458,1371.961382034264,16651.0,763.0,16929.470363040124,1375.413819768276,16649.0,765.0,16927.2721873714,1380.4986048358344,16647.0,767.0,16927.43710875343,1382.3311866048964,16647.0,768.0
P015084,CBK308980,J03,12305.103632887518,787.7768329060049,12308.0,582.0,12303.791416023663,781.1004709807471,12306.0,579.0,12303.26087821502,776.3268481609109,12304.0,579.0,12302.853387302812,777.8344702883572,12303.0,580.0,12301.199737354253,780.8235343727424,12301.0,579.0,12300.004572487996,782.3996797226117,12300.0,579.0
P015084,CBK308980,all,13247.15170866198,2886.387479620375,12310.0,1784.0,13245.61889433299,2882.992476382729,12307.0,1781.0,13246.04548206733,2881.768037596151,12306.0,1781.0,13244.372022733767,2883.1303350411886,12305.0,1786.0,13243.338256744399,2883.4989466319507,12304.0,1786.0,13248.198172310815,2879.3096851675004,12303.0,1766.0
P015084,CBK309086,F11,12743.801656893003,712.9015617044714,12699.0,501.0,12741.074050497256,698.8538257577273,12694.0,493.0,12740.589414480453,689.836176873924,12690.0,488.0,12745.978174511318,690.9503083577189,12693.0,487.0,12740.7723071845,703.0365517631976,12690.0,494.0,12748.118835991083,710.6125213734077,12697.0,499.0
P015084,CBK309086,J16,11499.154342935528,523.9186176474617,11522.0,363.0,11504.009927769204,508.83671737357963,11524.0,354.0,11498.892165680727,507.3068178180974,11515.0,356.0,11496.322008787723,509.3527268208292,11511.0,357.0,11494.16045627572,515.831995596264,11509.0,359.0,11492.942684627915,518.5947099102715,11508.0,361.0
P015084,CBK309086,L19,11667.330934627915,1062.073788646566,11511.0,669.0,11665.857506001372,1056.858303352501,11508.0,667.0,11665.080842849795,1052.1521587701782,11505.0,666.0,11664.077092978396,1054.1770283736817,11503.0,667.0,11663.208245584705,1057.413658370432,11502.0,669.0,11661.717833333334,1058.7549850034513,11500.0,669.0
P015084,CBK309086,all,11970.095644818815,970.0160238890594,11880.0,656.0,11970.313828089278,960.6361170336149,11878.0,650.0,11968.187474336992,957.2486262633446,11878.0,651.0,11968.792425425812,960.5968896296561,11878.0,654.0,11966.047003014975,964.89277618815,11873.0,655.0,11967.59311798411,970.0422442802789,11872.0,659.0
P015084,CBK309507,B17,10911.487254801097,617.4475215173824,10918.0,489.0,10906.904207175927,617.0650701428019,10917.0,491.0,10877.29138803155,637.9669521174883,10906.0,514.0,10872.554243012688,641.0030741642707,10904.0,517.0,10870.983481138546,641.4564066970946,10902.0,515.0,10869.569265217764,641.2496006032521,10901.0,515.0
P015084,CBK309507,G19,13046.193013203017,814.8141332968642,12946.0,613.0,13037.549944958848,801.7686251398673,12940.0,606.0,13035.349358710562,797.7742698843387,12937.0,603.0,13034.091415466391,799.1208781308223,12934.0,601.0,13034.42945571845,801.4908476232456,12936.0,602.0,13032.41908084705,801.9734613574968,12934.0,602.0
P015084,CBK309507,H15,11805.868540766462,758.0151617539578,11840.0,500.0,11805.511335005143,752.7310495726704,11841.0,496.0,11804.098256987312,748.5834664876223,11838.0,494.0,11802.921356953018,749.4632918978886,11834.0,494.0,11802.088976380315,752.1990804268457,11833.0,496.0,11800.326297110769,753.0901015390306,11831.0,496.0
P015084,CBK309507,all,11921.182936256859,1142.8299598343995,11841.0,816.0,11916.655162379973,1137.037278420156,11841.0,814.0,11905.579667909808,1147.1526549871264,11838.0,815.0,11903.189005144033,1149.2571833892325,11835.0,815.0,11902.50063774577,1151.090838028842,11834.0,816.0,11900.771547725195,1151.1734185997555,11832.0,816.0
P015084,CBK309653,E08,12172.137225308643,688.1793336950085,12271.0,452.0,12171.073688357339,683.6288616950759,12269.0,449.0,12170.599413794582,681.9191272018119,12264.0,449.0,12168.906509087792,683.5768012958807,12257.0,450.0,12168.509379200961,686.1725978786012,12255.0,451.0,12178.196253343622,690.1360915157557,12269.0,456.0
P015084,CBK309653,G12,14159.347624528464,745.04226016441,14168.0,547.0,14154.84099944273,739.640410428617,14166.0,547.0,14152.919090406378,729.7778157571012,14156.0,543.0,14152.34930984225,734.3759352147945,14150.0,544.0,14151.251138331618,744.355117233479,14150.0,547.0,14149.54298555384,747.9553600135079,14151.0,548.0
P015084,CBK309653,M11,12031.248054398147,706.3682055695281,12118.0,523.0,12029.58456614369,698.561567859633,12117.0,518.0,12028.2966875,694.1088183295213,12114.0,515.0,12026.204189857683,696.5986165755835,12108.0,516.0,12025.331860253773,699.3023479479035,12105.0,517.0,12021.632738254459,697.8359261505321,12101.0,516.0
P015084,CBK309653,all,12787.577634745085,1205.5688896589681,12610.0,805.0,12785.166417981252,1200.892292683089,12605.0,801.0,12783.938397233653,1197.3113836804844,12602.0,803.0,12782.486669595908,1199.5557991437738,12599.0,805.0,12781.697459262117,1202.4540142588614,12598.0,806.0,12783.123992383973,1202.1657386682764,12604.0,805.0
P015084,dmso,B19,14042.699486882717,827.522953944864,14105.0,613.0,14042.09731391461,816.7634695770028,14106.0,609.0,14040.933750171467,809.6772774489425,14104.0,604.0,14040.289820687585,814.6703266859527,14099.0,603.0,14040.166430512689,821.7969010608364,14097.0,605.0,14039.266124442729,824.788985063374,14096.0,608.0
P015084,dmso,C11,15826.463047453704,815.6707374510733,15863.0,628.0,15787.862589634773,784.8050840717472,15806.0,608.0,15821.026422025034,776.5935680837127,15834.0,596.0,15838.765758573389,780.243417437148,15856.0,587.0,15843.856575017147,788.0837643461722,15862.0,576.0,15835.726180684156,789.4699463657413,15851.0,572.0
P015084,dmso,D23,11629.959125342935,1082.6018112119345,11728.0,884.0,11636.540060485253,1078.6099308357375,11732.0,884.0,11640.807355281207,1079.8695266788432,11731.0,886.0,11626.476368741427,1071.726844153692,11716.0,881.0,11624.454945601852,1074.3728420577402,11715.0,882.0,11620.999832433128,1074.4216513105087,11712.0,879.0
P015084,dmso,E18,11107.542548996913,613.2758263164657,11117.0,438.0,11107.404904921124,605.416895804478,11113.0,437.0,11106.258039266118,601.1214559457742,11109.0,439.0,11105.964752572016,601.9255819162352,11109.0,439.0,11106.056743741427,606.1163728884267,11109.0,439.0,11108.586018004115,611.8631196228922,11109.0,441.0
P015084,dmso,E21,11507.456687157064,694.2767713008839,11542.0,503.0,11500.510195730452,681.1882837315488,11536.0,500.0,11498.571831104253,672.8356518835596,11526.0,495.0,11498.416153849452,678.7673023926626,11522.0,495.0,11497.498144375857,686.4507221671533,11523.0,498.0,11496.623703103567,687.6546449310357,11523.0,498.0
P015084,dmso,F08,12334.698699588478,710.3133274562042,12429.0,472.0,12333.44773683985,705.2545225605587,12427.0,470.0,12333.046891503773,701.8896239472265,12424.0,469.0,12332.29392952675,704.7597100638887,12419.0,470.0,12331.307992498285,709.2820053379107,12416.0,471.0,12330.280726680385,710.0018288115751,12416.0,471.0
P015084,dmso,F13,11638.89107917524,601.3865833497119,11669.0,438.0,11639.318243441357,591.151121253488,11671.0,432.0,11637.329416666667,585.1427670176996,11663.0,434.0,11636.649746270576,591.4379868584143,11657.0,439.0,11636.04681545782,598.351910152045,11656.0,439.0,11636.535167266804,599.2495618215656,11657.0,438.0
P015084,dmso,G15,11316.330033136146,647.5636587760466,11376.0,486.0,11315.221232510288,634.8455420318201,11377.0,481.0,11313.450284207818,630.3283814810152,11374.0,474.0,11311.328352366256,634.5740813897604,11368.0,472.0,11310.766469393004,639.7231238498803,11365.0,474.0,11308.05191002229,640.2823064168666,11362.0,476.0
P015084,dmso,G22,10225.578854209534,735.1213036832047,10288.0,576.0,10225.368794795953,730.4164632575802,10290.0,571.0,10224.186044110082,724.6154449912627,10286.0,569.0,10223.519502400548,724.7353579142058,10281.0,569.0,10224.286383187586,729.6876311878341,10281.0,571.0,10224.246361539781,729.7926806187933,10284.0,570.0
P015084,dmso,H02,14564.823846064815,785.4443302973411,14628.0,579.0,14544.409819701646,787.3288464763075,14610.0,582.0,14539.874932355968,779.303740990157,14606.0,577.0,14538.376056455761,778.3371031967265,14601.0,577.0,14536.877344264403,783.035806176938,14597.0,579.0,14535.42211042524,786.3043274500005,14595.0,581.0
P015084,dmso,H12,11807.37089617627,678.7972621481158,11777.0,483.0,11799.600081875857,674.5884892953181,11769.0,490.0,11798.679896262003,670.508618493847,11766.0,488.0,11798.01670936214,674.1390355009567,11767.0,486.0,11796.855218792867,678.5787657109724,11765.0,485.0,11804.25910901063,679.7471744230647,11777.0,491.0
P015084,dmso,I09,15422.085204946845,1197.0375758520058,15543.0,876.0,15413.535665037723,1187.0741021619563,15540.0,872.0,15404.01853167867,1185.972043077747,15532.0,868.0,15397.229384987997,1190.770904222358,15520.0,866.0,15384.98037710048,1193.1116020762759,15502.0,866.0,15374.993566272291,1193.0339290624277,15489.0,867.0
P015084,dmso,I20,14235.747184585049,822.6416916161954,14277.0,567.0,14235.235870284636,811.0620255673222,14277.0,559.0,14238.522563828876,800.2050901966262,14278.0,563.0,14285.52788284465,816.3883150996688,14350.0,589.0,14282.942719178669,824.3280942411419,14346.0,590.0,14273.58839111797,824.4361568523688,14333.0,584.0
P015084,dmso,J17,12746.103816743827,753.6816433075946,12750.0,556.0,12752.833995841907,741.9500012067814,12761.0,554.0,12744.737600137174,739.6683493893426,12748.0,553.0,12753.903462062757,746.3421183274498,12757.0,556.0,12747.301136316872,750.0704552552647,12748.0,556.0,12741.096669152948,748.9239076431301,12740.0,554.0
P015084,dmso,K07,10100.12853699417,689.6749043222429,10180.0,505.0,10098.91027507716,685.4246417552802,10179.0,503.0,10098.438494684498,683.2482610049267,10175.0,502.0,10097.817877529149,685.4528811314262,10170.0,503.0,10097.048009173526,687.4670070777672,10169.0,503.0,10096.436474794238,687.283936378057,10170.0,504.0
P015084,dmso,L14,14996.394043509945,770.9757883243996,14932.0,544.0,15009.662801225995,749.7757979322313,14947.0,529.0,15005.899502143347,735.6688985902153,14936.0,521.0,14994.967556584363,744.5612262661338,14920.0,531.0,14992.399483667696,756.4447858455729,14920.0,538.0,14991.031879629629,762.0580487853923,14919.0,540.0
P015084,dmso,M03,12375.420637860083,766.0815299884935,12390.0,527.0,12377.60291268004,763.9942935585635,12390.0,525.0,12374.168299425583,757.911981594894,12387.0,522.0,12374.300108882031,758.6412528552958,12386.0,520.0,12372.995641203705,760.1262646616788,12381.0,519.0,12372.139227066187,760.2800603509357,12377.0,520.0
P015084,dmso,N10,9767.413272762346,496.772342529542,9810.0,337.0,9768.724226508917,488.9858626378143,9810.0,333.0,9766.787267618312,487.1065021620984,9805.0,332.0,9765.521502271948,490.31511290286096,9801.0,334.0,9769.153570216049,489.720225654305,9803.0,333.0,9763.901286651235,494.16942883882774,9801.0,335.0
P015084,dmso,N16,11273.373782621742,602.4679048703094,11354.0,439.0,11270.623221450618,592.822163983817,11352.0,436.0,11277.326829089507,590.1482564453461,11355.0,435.0,11288.263021733539,593.3123953880327,11358.0,436.0,11293.875916923867,612.0932657533642,11364.0,447.0,11298.467991683814,622.4918664140945,11371.0,453.0
P015084,dmso,O06,9863.541329432443,593.4733942571096,9885.0,443.0,9863.359648533951,590.583371076126,9884.0,445.0,9862.375832904663,588.8575395542526,9882.0,444.0,9861.399029792525,590.8831863035932,9879.0,442.0,9859.894814814816,593.5792014225251,9876.0,441.0,9859.02977044753,594.6784179449061,9875.0,442.0
P015084,dmso,all,12339.101105682013,1997.7059580774426,11977.0,1398.0,12336.113479524605,1990.2796805967403,11974.0,1397.0,12336.321989223252,1990.3090547877869,11971.0,1394.0,12338.451348874743,1994.381046489303,11971.0,1394.0,12337.43823657193,1995.2398087521397,11973.0,1396.0,12335.534125021433,1993.9451266041042,11976.0,1397.0
P015085,CBK006628,E17,10480.233650548696,570.4601891702591,10542.0,411.0,10479.33376487483,568.5530670372256,10545.0,413.0,10474.865269075788,563.0439251395436,10535.0,411.0,10474.985632801783,565.5302919743108,10533.0,409.0,10473.236035408094,571.5033310454829,10529.0,412.0,10472.137622642318,575.8010967260747,10528.0,412.0
P015085,CBK006628,I11,11721.054322059328,720.5070382942818,11794.0,495.0,11720.891490826474,711.1023023248333,11795.0,489.0,11726.702337277093,706.0537492826384,11802.0,488.0,11720.43822758059,707.6913037652147,11791.0,488.0,11719.258115569273,713.9322462928762,11788.0,490.0,11718.415673954047,716.5493705496891,11786.0,490.0
P015085,CBK006628,O05,9354.169917481138,522.0062687989355,9406.0,389.0,9353.577477323388,518.4606243246868,9405.0,387.0,9352.456814771947,517.1163344558264,9402.0,386.0,9351.612627743485,518.1082686871224,9398.0,387.0,9350.400360125172,519.5338660942382,9395.0,388.0,9350.26062920096,519.2888976229943,9396.0,388.0
P015085,CBK006628,all,10518.485963363055,1143.1406323219605,10467.0,849.0,10517.934244341564,1140.4740692903254,10470.0,850.0,10518.008140374943,1140.796874039867,10465.0,850.0,10515.678829375285,1139.771751454398,10464.0,851.0,10514.298170367512,1142.2935158219589,10461.0,852.0,10513.604641932441,1143.2860958874307,10459.0,852.0
P015085,CBK018513,F23,11192.132672282236,681.1657774173249,11276.0,502.0,11191.667503943758,671.6236624187227,11277.0,497.0,11189.78815779321,659.1025778493992,11275.0,496.0,11188.946696373458,659.557340785617,11271.0,498.0,11187.383780306927,667.9666396947738,11267.0,499.0,11186.46645121742,670.8000003248845,11265.0,498.0
P015085,CBK018513,I07,12311.246613254458,801.6385935109944,12423.0,545.0,12309.493759730796,791.9365095409139,12419.0,540.0,12309.413668509946,788.6538575917637,12416.0,539.0,12309.048420053155,792.367047743595,12411.0,541.0,12308.03815805041,796.8950788899551,12409.0,544.0,12307.219875514404,796.4826828059088,12409.0,544.0
P015085,CBK018513,J15,11988.178967249658,553.827213013166,11999.0,373.0,11987.339672496571,534.5997681411933,11998.0,364.0,11987.10065582133,522.8099146467393,11992.0,358.0,11986.108480752744,529.6926368449447,11987.0,363.0,11985.209196244856,540.603797901493,11985.0,368.0,11984.52166002229,543.4009911833341,11985.0,369.0
P015085,CBK018513,all,11830.519417595451,832.0313775412776,11851.0,553.0,11829.500312057042,821.8224373874959,11850.0,544.0,11828.767494041495,815.2925956116799,11846.0,539.0,11828.034532393118,818.174942393528,11841.0,541.0,11826.877044867399,824.4210872337849,11839.0,546.0,11826.069328918038,825.7010703133541,11839.0,547.0
P015085,CBK041779,B13,9051.157639789095,540.8170125828806,9062.0,408.0,9049.611893304183,535.9769709780074,9060.0,406.0,9048.914792481139,533.4413978897026,9056.0,405.0,9048.33051414609,535.1293452450008,9054.0,405.0,9047.450334019204,538.0741479892298,9052.0,404.0,9046.395535279493,538.4078132793227,9051.0,404.0
P015085,CBK041779,K14,9423.842905478396,495.63848326723456,9420.0,352.0,9422.984020533264,486.0615815163375,9418.0,349.0,9422.080033007545,478.0848957484048,9408.0,347.0,9421.853371827847,482.61115457538205,9404.0,348.0,9420.165386402607,490.27937821343244,9404.0,351.0,9419.803627914953,492.6718053461995,9406.0,352.0
P015085,CBK041779,O02,14002.02683912037,1338.9822713533517,14182.0,907.0,13967.105360468107,1328.2333382033135,14148.0,895.0,13947.988323259602,1330.061355562034,14114.0,895.0,13904.053890903635,1314.8131451580628,14067.0,894.0,13871.212273791152,1312.2796208597128,14032.0,896.0,13843.734094521606,1309.4530114442034,14006.0,895.0
